Page,ID,Result,England,France,Italy,Germany,Austria,Turkey,Russia
1780,116631,1,0,0,1,0,0,0,0
1780,115106,1,0,0,0,0,0,1,0
1780,112845,1,0,0,1,0,0,0,0
1780,116858,3,3,3,0,0,0,0,3
1780,117032,6,6,6,0,6,6,6,6
1780,115455,2,0,2,0,2,0,0,0
1780,117014,1,1,0,0,0,0,0,0
1780,114847,1,0,0,0,0,0,0,1
1780,115255,3,0,3,0,0,0,3,3
1781,113228,3,0,3,0,0,0,3,3
1781,116352,3,3,3,3,0,0,0,0
1781,116903,1,0,0,0,0,1,0,0
1781,114980,3,3,0,3,0,0,0,3
1781,115999,4,4,4,0,0,0,4,4
1781,116207,3,3,3,0,0,0,3,0
1781,116297,1,0,0,0,0,0,0,1
1781,116952,1,1,0,0,0,0,0,0
1781,115587,1,0,0,0,0,0,0,1
1781,115559,3,3,3,0,3,0,0,0
1781,116472,1,0,0,0,0,1,0,0
1781,114558,2,0,2,0,2,0,0,0
1781,115504,1,0,0,0,0,1,0,0
1781,116783,1,1,0,0,0,0,0,0
1782,106894,1,0,0,1,0,0,0,0
1782,115834,2,0,0,0,0,0,2,2
1782,116921,6,6,6,0,6,6,6,6
1782,116895,6,6,6,0,6,6,6,6
1782,116683,1,0,0,0,0,1,0,0
1782,116539,1,0,0,0,1,0,0,0
1782,114545,1,0,0,0,0,1,0,0
1782,116757,1,0,0,0,1,0,0,0
1782,115835,1,0,1,0,0,0,0,0
1782,115961,3,0,0,0,3,3,3,0
1782,116339,1,1,0,0,0,0,0,0
1783,116350,1,0,0,0,0,0,1,0
1783,113894,1,0,0,0,0,0,1,0
1783,114125,1,0,0,0,0,0,0,1
1783,116547,1,0,0,0,0,0,0,1
1783,116627,1,1,0,0,0,0,0,0
1783,115118,1,0,0,0,0,1,0,0
1783,116767,1,1,0,0,0,0,0,0
1783,115457,2,0,2,0,0,0,2,0
1783,115016,1,0,0,0,0,0,1,0
1783,116184,1,0,0,0,1,0,0,0
1783,116253,1,0,0,0,1,0,0,0
1783,113277,4,4,4,4,0,0,4,0
1783,113797,2,2,2,0,0,0,0,0
1783,114801,1,0,0,0,0,1,0,0
1784,116295,2,2,0,0,0,0,0,2
1784,113865,2,2,0,0,0,0,0,2
1784,116182,1,0,0,0,1,0,0,0
1784,115547,2,2,0,0,2,0,0,0
1784,110878,6,6,6,6,6,0,6,6
1784,113401,3,0,0,0,3,3,0,3
1784,116047,4,4,0,0,4,4,0,4
1784,115573,1,0,0,0,0,0,0,1
1784,116411,1,0,0,1,0,0,0,0
1784,116240,1,0,0,0,0,1,0,0
1784,112345,2,0,2,0,0,2,0,0
1784,114955,2,0,0,0,0,0,2,2
1784,115253,1,0,0,0,1,0,0,0
1784,114873,1,0,0,0,0,0,1,0
1784,116191,1,0,0,0,0,0,1,0
1785,116673,1,1,0,0,0,0,0,0
1785,116133,2,0,2,0,0,0,0,2
1785,114579,2,0,2,0,0,0,2,0
1785,115864,1,0,1,0,0,0,0,0
1785,116512,2,0,2,0,0,0,0,2
1785,115889,1,0,0,0,0,0,1,0
1785,115966,5,5,5,5,0,5,5,0
1785,116226,1,1,0,0,0,0,0,0
1785,116791,1,1,0,0,0,0,0,0
1785,114549,1,0,1,0,0,0,0,0
1785,116222,1,1,0,0,0,0,0,0
1786,113950,3,0,3,3,0,0,3,0
1786,112596,1,0,0,1,0,0,0,0
1786,116413,3,3,3,0,0,0,3,0
1786,114961,1,0,0,0,0,0,0,1
1786,116490,1,0,0,0,0,0,0,1
1786,115449,5,0,5,5,5,5,0,5
1786,116349,1,0,0,0,0,0,0,1
1786,115351,1,0,0,0,1,0,0,0
1786,116060,1,0,1,0,0,0,0,0
1787,116024,1,0,0,1,0,0,0,0
1787,115737,1,0,0,0,0,1,0,0
1787,115602,5,5,5,0,5,0,5,5
1787,114257,1,0,0,0,1,0,0,0
1787,115919,1,0,0,0,0,1,0,0
1787,115649,1,0,0,0,0,0,0,1
1787,115913,1,0,0,0,0,1,0,0
1787,114262,1,0,0,0,0,0,0,1
1787,116017,1,0,0,0,0,0,0,1
1787,114975,1,0,0,0,1,0,0,0
1787,115018,1,0,0,0,0,1,0,0
1787,113275,3,0,3,0,3,0,0,3
1787,116214,1,0,0,0,0,0,0,1
1787,116196,1,0,0,0,0,0,0,1
1788,116248,1,0,0,0,0,1,0,0
1788,110502,1,0,0,0,1,0,0,0
1788,116256,4,4,4,4,0,0,4,0
1788,115645,1,0,0,0,1,0,0,0
1788,116454,1,1,0,0,0,0,0,0
1788,115815,1,0,0,0,1,0,0,0
1788,115129,1,0,0,0,0,1,0,0
1788,114462,1,0,0,0,1,0,0,0
1788,115859,2,2,2,0,0,0,0,0
1788,115974,2,2,0,0,2,0,0,0
1789,115846,2,2,0,2,0,0,0,0
1789,108776,1,0,0,0,1,0,0,0
1789,116251,1,0,0,0,0,1,0,0
1789,115893,2,0,0,0,0,0,2,2
1789,116311,1,0,1,0,0,0,0,0
1789,115865,1,0,1,0,0,0,0,0
1789,115787,3,0,0,3,3,3,0,0
1789,114236,1,0,1,0,0,0,0,0
1789,116129,1,0,0,0,0,0,0,1
1789,116591,1,0,0,0,0,0,0,1
1789,112631,1,0,0,0,1,0,0,0
1789,116031,1,1,0,0,0,0,0,0
1790,116718,6,6,6,0,6,6,6,6
1790,115048,1,0,0,0,0,0,0,1
1790,115379,3,0,3,0,0,3,0,3
1790,114286,5,5,5,5,0,5,0,5
1790,115214,1,0,0,0,0,0,0,1
1790,116399,3,3,3,0,0,0,3,0
1790,114427,1,1,0,0,0,0,0,0
1790,115641,4,4,4,0,4,0,4,0
1790,116667,6,6,6,0,6,6,6,6
1790,115343,2,2,0,0,0,0,0,2
1790,113431,1,1,0,0,0,0,0,0
1790,108993,2,2,0,0,0,0,2,0
1790,112888,2,0,0,2,0,0,2,0
1791,115575,2,0,2,0,2,0,0,0
1791,116084,1,0,1,0,0,0,0,0
1791,115376,3,3,3,0,0,0,3,0
1791,114970,1,0,0,0,0,0,0,1
1791,115791,1,0,0,0,0,1,0,0
1791,116006,3,3,3,3,0,0,0,0
1791,114977,3,3,0,0,0,0,3,3
1791,114716,1,0,0,0,0,1,0,0
1791,116008,3,0,0,3,3,3,0,0
1791,115627,2,0,0,0,2,0,2,0
1791,114745,3,0,0,3,3,3,0,0
1791,115260,1,0,0,0,0,0,1,0
1791,114067,3,3,0,0,3,3,0,0
1792,116566,1,1,0,0,0,0,0,0
1792,115615,1,1,0,0,0,0,0,0
1792,116027,4,4,4,4,0,0,4,0
1792,115436,2,0,0,0,0,0,2,2
1792,115378,3,0,3,0,3,0,3,0
1792,116554,1,0,0,0,1,0,0,0
1792,114954,1,0,0,0,1,0,0,0
1792,114572,1,1,0,0,0,0,0,0
1792,116453,6,6,6,0,6,6,6,6
1792,116000,2,0,0,2,0,0,2,0
1792,115922,2,0,2,0,0,0,2,0
1792,116154,1,0,0,0,0,0,0,1
1792,115159,2,2,0,0,0,2,0,0
1793,115785,1,0,1,0,0,0,0,0
1793,112902,4,4,0,4,4,4,0,0
1793,115466,2,0,0,2,0,2,0,0
1793,112412,1,1,0,0,0,0,0,0
1793,115460,1,0,0,0,0,0,0,1
1793,113186,1,0,0,0,0,0,0,1
1793,114799,2,0,0,2,0,0,2,0
1793,114031,4,4,0,4,0,0,4,4
1793,115479,1,0,0,0,0,0,1,0
1793,115234,1,0,1,0,0,0,0,0
1793,114482,4,0,4,4,0,0,4,4
1793,114675,1,0,1,0,0,0,0,0
1793,115415,2,2,0,0,0,0,2,0
1794,116480,1,0,0,0,0,1,0,0
1794,114921,1,0,0,0,1,0,0,0
1794,115873,2,2,2,0,0,0,0,0
1794,116522,6,6,6,0,6,6,6,6
1794,115059,1,0,0,0,0,0,1,0
1794,112903,3,0,3,0,3,0,3,0
1794,115969,1,0,0,0,0,0,1,0
1794,115416,1,0,0,1,0,0,0,0
1794,115935,1,0,0,0,0,0,0,1
1794,115899,1,0,1,0,0,0,0,0
1794,116066,4,4,4,0,4,0,4,0
1794,114460,1,0,0,0,0,0,0,1
1794,114527,3,0,3,0,0,0,3,3
1795,114942,1,0,0,0,0,0,0,1
1795,116077,3,0,0,0,0,3,3,3
1795,115440,1,0,0,0,0,0,1,0
1795,114053,1,0,0,0,0,1,0,0
1795,115943,1,0,0,0,0,0,0,1
1795,115462,1,0,0,0,0,0,1,0
1795,114912,2,2,2,0,0,0,0,0
1795,115894,1,0,1,0,0,0,0,0
1795,115180,3,0,3,3,3,0,0,0
1795,111407,1,1,0,0,0,0,0,0
1795,114314,1,1,0,0,0,0,0,0
1795,113291,3,0,0,3,3,3,0,0
1795,114307,3,3,0,0,0,3,3,0
1795,112541,1,0,0,0,0,1,0,0
1796,115719,1,0,1,0,0,0,0,0
1796,115938,1,0,0,0,1,0,0,0
1796,115749,2,0,0,0,0,2,2,0
1796,114528,1,0,0,1,0,0,0,0
1796,114709,2,0,0,0,0,0,2,2
1796,116376,1,0,0,0,0,1,0,0
1796,115605,7,7,7,7,7,7,7,7
1796,115911,1,0,0,0,0,0,0,1
1796,112467,1,0,0,0,0,0,0,1
1796,116439,1,0,0,0,0,0,1,0
1796,113619,3,0,0,3,0,3,3,0
1797,113807,1,0,0,0,0,0,1,0
1797,115714,1,0,0,0,0,0,0,1
1797,116118,1,0,0,0,1,0,0,0
1797,114576,1,0,0,0,0,1,0,0
1797,115735,1,0,0,0,0,0,1,0
1797,115317,4,4,0,0,4,0,4,4
1797,115333,1,0,0,0,0,1,0,0
1797,114868,3,0,3,0,0,0,3,3
1797,115177,3,3,0,0,3,0,0,3
1797,115045,3,3,0,0,0,3,0,3
1797,116393,1,1,0,0,0,0,0,0
1798,115423,1,1,0,0,0,0,0,0
1798,115876,1,0,0,0,1,0,0,0
1798,112883,1,0,0,0,0,0,0,1
1798,115847,1,1,0,0,0,0,0,0
1798,115518,3,3,0,3,0,0,3,0
1798,115471,1,0,1,0,0,0,0,0
1798,115344,1,0,0,0,0,1,0,0
1798,114412,2,2,0,0,0,2,0,0
1798,116356,1,0,0,0,0,1,0,0
1798,113287,1,0,0,0,0,1,0,0
1798,113127,4,4,0,0,4,4,4,0
1798,113550,1,0,0,0,0,0,1,0
1799,116381,1,1,0,0,0,0,0,0
1799,115686,1,0,1,0,0,0,0,0
1799,114729,1,0,0,0,1,0,0,0
1799,113176,1,0,0,0,0,0,1,0
1799,114048,1,0,0,0,0,1,0,0
1799,114956,1,0,0,0,0,1,0,0
1799,115812,2,0,0,0,0,2,0,2
1799,115219,1,1,0,0,0,0,0,0
1799,116143,5,5,5,0,0,5,5,5
1799,115319,3,3,0,0,3,0,3,0
1799,115287,2,2,0,0,0,2,0,0
1799,113686,1,0,0,0,0,0,0,1
1799,114764,1,0,1,0,0,0,0,0
1799,115349,1,0,0,0,0,0,1,0
1799,116025,1,1,0,0,0,0,0,0
1800,112788,3,0,0,0,3,3,0,3
1800,116361,1,0,0,0,0,1,0,0
1800,115470,1,0,0,0,0,1,0,0
1800,116390,1,0,0,0,0,1,0,0
1800,115425,1,0,0,0,0,1,0,0
1800,114855,1,0,0,0,0,0,0,1
1800,115441,1,0,0,0,0,0,0,1
1800,114425,1,0,0,1,0,0,0,0
1800,114939,2,0,0,0,2,2,0,0
1800,114966,1,0,0,0,0,1,0,0
1800,116241,1,1,0,0,0,0,0,0
1800,115247,2,0,0,0,0,2,0,2
1800,116293,1,1,0,0,0,0,0,0
1801,114897,1,0,0,1,0,0,0,0
1801,115409,3,3,3,0,0,0,0,3
1801,114806,1,0,1,0,0,0,0,0
1801,113768,3,3,3,0,0,0,3,0
1801,115298,1,1,0,0,0,0,0,0
1801,113494,3,0,0,3,0,0,3,3
1801,115586,3,0,3,3,0,0,3,0
1801,115433,3,0,3,3,0,0,0,3
1801,115443,2,0,0,0,0,2,2,0
1801,116260,1,0,0,0,0,1,0,0
1802,114964,3,0,3,0,3,0,3,0
1802,114083,1,0,1,0,0,0,0,0
1802,113836,1,1,0,0,0,0,0,0
1802,115210,1,0,1,0,0,0,0,0
1802,115604,1,1,0,0,0,0,0,0
1802,115979,6,6,6,0,6,6,6,6
1802,114748,1,1,0,0,0,0,0,0
1802,115554,4,4,0,4,0,4,0,4
1802,115374,1,1,0,0,0,0,0,0
1802,115577,4,4,4,4,0,4,0,0
1802,115238,1,1,0,0,0,0,0,0
1803,115957,1,0,0,0,1,0,0,0
1803,113937,2,0,0,0,0,2,2,0
1803,114175,1,0,0,0,0,1,0,0
1803,114444,3,0,3,0,3,0,0,3
1803,111699,1,0,0,0,0,0,0,1
1803,115398,1,0,0,0,0,0,1,0
1803,114990,1,0,0,0,0,1,0,0
1803,114887,2,2,2,0,0,0,0,0
1803,116019,1,0,0,0,0,0,0,1
1803,114147,1,0,1,0,0,0,0,0
1803,115372,1,0,0,0,1,0,0,0
1803,115794,1,0,1,0,0,0,0,0
1804,115140,1,0,0,0,0,0,1,0
1804,113025,6,6,6,6,0,6,6,6
1804,115431,1,0,0,0,0,0,0,1
1804,115289,3,0,3,0,0,3,0,3
1804,116158,1,1,0,0,0,0,0,0
1804,114119,3,3,3,0,0,0,3,0
1804,108477,1,0,0,1,0,0,0,0
1804,114259,1,0,0,0,0,0,1,0
1804,114466,1,1,0,0,0,0,0,0
1804,114923,1,0,1,0,0,0,0,0
1804,113404,2,0,0,0,0,0,2,2
1804,114755,1,0,0,0,0,1,0,0
1805,116220,1,1,0,0,0,0,0,0
1805,115437,3,3,0,3,0,0,3,0
1805,116174,1,1,0,0,0,0,0,0
1805,114871,3,0,0,3,3,3,0,0
1805,116193,6,6,6,0,6,6,6,6
1805,114826,1,0,1,0,0,0,0,0
1805,115156,1,0,0,0,1,0,0,0
1805,116148,1,0,0,0,0,1,0,0
1805,115095,1,0,0,0,0,0,0,1
1805,111267,3,3,3,0,0,0,3,0
1805,116035,1,0,0,0,0,0,1,0
1805,116086,1,0,0,0,0,1,0,0
1805,111616,2,2,2,0,0,0,0,0
1805,110525,1,1,0,0,0,0,0,0
1806,115058,1,1,0,0,0,0,0,0
1806,116090,1,1,0,0,0,0,0,0
1806,115350,1,0,0,1,0,0,0,0
1806,114957,2,2,2,0,0,0,0,0
1806,114392,1,0,0,0,0,0,1,0
1806,116161,1,1,0,0,0,0,0,0
1806,115520,1,0,0,0,1,0,0,0
1806,115077,1,0,0,0,1,0,0,0
1806,115542,1,0,0,1,0,0,0,0
1806,112904,1,0,0,0,0,1,0,0
1806,114481,1,0,0,0,0,1,0,0
1806,115545,3,0,3,0,3,3,0,0
1807,116136,1,1,0,0,0,0,0,0
1807,116121,1,1,0,0,0,0,0,0
1807,116032,1,0,0,0,0,1,0,0
1807,115136,1,1,0,0,0,0,0,0
1807,114596,1,0,0,1,0,0,0,0
1807,114690,2,2,2,0,0,0,0,0
1807,115517,1,0,0,0,1,0,0,0
1807,114642,4,4,4,0,0,4,4,0
1807,113952,2,2,2,0,0,0,0,0
1807,113359,1,0,0,0,1,0,0,0
1807,111809,1,0,0,0,1,0,0,0
1808,115980,1,0,0,0,0,1,0,0
1808,111868,1,0,1,0,0,0,0,0
1808,113605,4,4,4,4,0,4,0,0
1808,114503,1,0,0,0,0,0,1,0
1808,114185,1,0,0,0,1,0,0,0
1808,111996,4,4,4,4,0,4,0,0
1808,115823,1,0,0,0,0,0,1,0
1808,114774,1,0,0,0,0,1,0,0
1808,115402,1,0,0,0,0,0,0,1
1809,114645,1,0,0,0,0,1,0,0
1809,112523,3,0,3,3,0,0,3,0
1809,113348,3,3,3,0,0,0,3,0
1809,113936,1,1,0,0,0,0,0,0
1809,115634,1,0,0,0,0,0,1,0
1809,115903,1,0,0,0,0,1,0,0
1809,113121,1,0,1,0,0,0,0,0
1809,115519,1,0,0,0,0,1,0,0
1809,113266,3,3,0,0,3,0,3,0
1809,115089,1,0,0,1,0,0,0,0
1809,113171,1,1,0,0,0,0,0,0
1809,114821,1,0,0,0,1,0,0,0
1809,108595,1,1,0,0,0,0,0,0
1810,112959,3,3,0,0,3,0,3,0
1810,115194,1,0,0,0,1,0,0,0
1810,115942,1,0,0,0,0,1,0,0
1810,113839,2,0,0,2,0,0,0,2
1810,115712,1,1,0,0,0,0,0,0
1810,113737,1,0,0,0,0,0,0,1
1810,115982,1,1,0,0,0,0,0,0
1810,115543,1,1,0,0,0,0,0,0
1810,113292,2,0,0,0,0,0,2,2
1810,114859,5,5,5,5,0,0,5,5
1811,114206,2,2,2,0,0,0,0,0
1811,114256,1,1,0,0,0,0,0,0
1811,114451,3,0,0,3,3,3,0,0
1811,115274,2,0,0,2,2,0,0,0
1811,115598,1,0,0,0,0,1,0,0
1811,115825,1,0,0,0,0,0,0,1
1811,115164,3,0,3,3,0,0,0,3
1811,114066,1,0,0,0,0,1,0,0
1811,115936,7,7,7,7,7,7,7,7
1811,113191,1,0,0,0,0,0,1,0
1811,113533,3,0,0,3,3,3,0,0
1811,114163,1,0,0,0,0,1,0,0
1812,115699,7,7,7,7,7,7,7,7
1812,115497,1,1,0,0,0,0,0,0
1812,115786,6,6,6,6,6,6,6,0
1812,114586,1,0,1,0,0,0,0,0
1812,113954,1,1,0,0,0,0,0,0
1812,114941,1,0,0,0,1,0,0,0
1812,112418,1,0,0,0,1,0,0,0
1812,113583,1,0,0,0,1,0,0,0
1812,114164,1,0,0,0,0,0,1,0
1812,114925,1,0,0,0,0,0,0,1
1812,114578,3,3,0,3,0,0,3,0
1812,114915,1,0,0,0,0,0,1,0
1812,115165,1,0,0,0,0,0,0,1
1812,115824,1,0,0,0,0,0,1,0
1813,115183,1,0,0,0,0,0,0,1
1813,115107,1,1,0,0,0,0,0,0
1813,115248,2,2,2,0,0,0,0,0
1813,114627,4,4,4,0,0,4,4,0
1813,115912,1,1,0,0,0,0,0,0
1813,115257,1,0,0,0,0,1,0,0
1813,115494,4,0,4,4,4,0,4,0
1813,115454,2,0,0,2,0,2,0,0
1813,114820,1,0,0,0,0,0,0,1
1813,115492,1,0,0,0,0,0,0,1
1813,113501,1,0,0,0,0,0,1,0
1813,115273,1,0,0,0,0,0,0,1
1814,114019,3,3,3,0,0,0,3,0
1814,114999,1,0,0,0,0,0,0,1
1814,114513,1,0,1,0,0,0,0,0
1814,115009,1,0,0,0,0,0,0,1
1814,112785,2,0,0,2,0,2,0,0
1814,115191,2,0,0,0,0,2,2,0
1814,115225,1,0,0,0,0,0,0,1
1814,115023,1,0,1,0,0,0,0,0
1814,115784,1,1,0,0,0,0,0,0
1814,115076,3,0,3,0,0,0,3,3
1814,114297,2,0,0,0,0,0,2,2
1814,113488,1,0,1,0,0,0,0,0
1814,115798,1,0,0,0,0,1,0,0
1815,114351,2,0,0,0,2,0,2,0
1815,114770,4,0,4,4,4,0,4,0
1815,113727,1,0,1,0,0,0,0,0
1815,115811,1,1,0,0,0,0,0,0
1815,115178,1,0,0,0,1,0,0,0
1815,114825,1,0,0,0,0,0,1,0
1815,113008,1,0,0,0,0,0,1,0
1815,114118,1,0,0,0,0,0,1,0
1815,114015,2,0,0,2,0,2,0,0
1815,115868,1,1,0,0,0,0,0,0
1815,114933,2,0,2,0,0,0,0,2
1815,115768,1,1,0,0,0,0,0,0
1815,113680,1,0,0,0,0,0,1,0
1815,115816,1,0,0,0,0,0,0,1
1816,114640,2,0,2,0,0,0,0,2
1816,113256,3,3,0,0,0,0,3,3
1816,113578,2,2,2,0,0,0,0,0
1816,113731,1,0,0,0,0,0,0,1
1816,112515,3,0,3,0,0,3,3,0
1816,113249,1,0,0,0,0,1,0,0
1816,114944,1,0,0,0,1,0,0,0
1816,114575,1,0,0,0,1,0,0,0
1816,114458,1,0,0,0,1,0,0,0
1816,114932,1,0,0,0,0,0,0,1
1817,115066,1,0,1,0,0,0,0,0
1817,115024,2,0,2,0,0,0,0,2
1817,113923,1,0,0,0,0,0,0,1
1817,115000,1,1,0,0,0,0,0,0
1817,114917,1,0,0,0,0,0,1,0
1817,112440,7,7,7,7,7,7,7,7
1817,115075,1,0,0,0,0,0,1,0
1817,115569,1,0,0,0,0,1,0,0
1817,114947,1,0,0,0,1,0,0,0
1817,115782,1,1,0,0,0,0,0,0
1817,114582,3,0,3,0,0,0,3,3
1817,115313,3,3,0,0,0,0,3,3
1817,114032,1,0,0,0,0,0,0,1
1818,114914,1,0,0,0,0,0,0,1
1818,115105,1,0,0,0,0,1,0,0
1818,115391,1,0,0,0,0,1,0,0
1818,113625,1,0,0,0,0,0,0,1
1818,114883,3,0,3,3,0,0,0,3
1818,115268,1,1,0,0,0,0,0,0
1818,113953,3,3,0,3,0,0,0,3
1818,115021,6,0,6,6,6,6,6,6
1818,112885,1,1,0,0,0,0,0,0
1818,115160,1,0,0,0,1,0,0,0
1818,115110,3,3,0,0,0,3,0,3
1818,115200,1,0,0,0,0,1,0,0
1818,109598,1,1,0,0,0,0,0,0
1818,115014,4,4,4,0,0,0,4,4
1818,113489,1,0,0,0,0,0,1,0
1819,115038,3,0,0,3,3,3,0,0
1819,115765,1,1,0,0,0,0,0,0
1819,115537,1,0,0,0,0,0,0,1
1819,114510,1,0,0,0,0,0,0,1
1819,115404,1,0,0,0,0,1,0,0
1819,114815,1,0,0,0,0,0,0,1
1819,115713,1,1,0,0,0,0,0,0
1819,114356,1,0,1,0,0,0,0,0
1819,112433,1,0,0,0,0,0,1,0
1819,115694,1,0,0,0,0,1,0,0
1819,115173,2,0,2,0,0,2,0,0
1819,114899,2,0,0,2,0,2,0,0
1819,115080,1,0,0,0,0,1,0,0
1820,114538,3,3,0,3,0,0,3,0
1820,113020,1,0,0,1,0,0,0,0
1820,115166,1,0,0,0,0,0,1,0
1820,114886,1,0,0,0,0,0,1,0
1820,108510,1,0,0,1,0,0,0,0
1820,114590,3,0,3,0,3,0,3,0
1820,115104,1,0,0,0,1,0,0,0
1820,114849,1,0,0,1,0,0,0,0
1820,115403,1,0,0,0,0,0,1,0
1820,114484,1,0,0,0,0,1,0,0
1820,111310,1,0,0,0,0,0,0,1
1820,114697,3,3,0,3,0,3,0,0
1820,114828,1,0,0,0,1,0,0,0
1821,113955,1,0,0,0,0,0,0,1
1821,112367,1,0,0,0,0,0,0,1
1821,114958,1,1,0,0,0,0,0,0
1821,115439,1,0,0,0,1,0,0,0
1821,115540,1,0,0,0,1,0,0,0
1821,115546,1,0,0,0,0,0,0,1
1821,114833,2,0,0,0,0,0,2,2
1821,114998,1,1,0,0,0,0,0,0
1821,113301,2,0,2,2,0,0,0,0
1821,115138,1,0,0,0,0,0,1,0
1821,114881,4,0,4,4,0,4,0,4
1821,114504,3,3,0,3,3,0,0,0
1821,113931,1,0,1,0,0,0,0,0
1822,114472,1,1,0,0,0,0,0,0
1822,115662,1,1,0,0,0,0,0,0
1822,115646,1,1,0,0,0,0,0,0
1822,115042,1,1,0,0,0,0,0,0
1822,115656,1,0,0,0,0,1,0,0
1822,114617,1,0,1,0,0,0,0,0
1822,114794,1,0,0,0,0,0,1,0
1822,110722,1,0,0,1,0,0,0,0
1822,114818,1,0,0,1,0,0,0,0
1822,115549,1,0,0,0,0,1,0,0
1822,115589,1,0,0,0,0,1,0,0
1822,115612,2,0,0,0,0,0,2,2
1823,115137,2,0,2,0,2,0,0,0
1823,115529,1,0,0,0,0,1,0,0
1823,115008,3,0,0,3,3,0,3,0
1823,113391,1,0,0,1,0,0,0,0
1823,115419,1,0,0,0,0,1,0,0
1823,114571,1,0,0,0,0,0,1,0
1823,114664,3,3,0,0,3,0,3,0
1823,115227,1,0,0,0,0,0,0,1
1823,113120,4,0,4,0,0,4,4,4
1823,113005,3,0,3,3,0,3,0,0
1823,114655,1,0,0,0,1,0,0,0
1823,112685,2,0,0,2,0,2,0,0
1824,114747,4,4,4,4,0,0,0,4
1824,112253,4,0,0,4,4,0,4,4
1824,98164,3,0,3,0,3,0,3,0
1824,112382,3,3,3,0,0,0,0,3
1824,114357,4,0,4,4,4,0,0,4
1824,112007,3,3,3,0,0,0,3,0
1824,113076,1,0,0,0,0,0,1,0
1824,114686,1,0,0,0,0,0,1,0
1824,109418,1,0,0,0,0,0,1,0
1824,114612,3,3,3,0,0,3,0,0
1824,112931,1,0,1,0,0,0,0,0
1824,114483,3,3,3,0,0,3,0,0
1824,114850,1,0,0,0,1,0,0,0
1824,115531,1,0,0,0,0,1,0,0
1825,114324,1,0,0,0,0,0,1,0
1825,114934,1,0,0,0,0,0,1,0
1825,115266,1,0,0,0,0,0,1,0
1825,115304,1,0,0,0,0,1,0,0
1825,114141,1,0,0,0,0,0,1,0
1825,111428,1,0,1,0,0,0,0,0
1825,114839,1,0,1,0,0,0,0,0
1825,114633,2,2,2,0,0,0,0,0
1825,114140,3,0,0,3,3,0,3,0
1825,111288,1,0,0,0,0,1,0,0
1825,113457,4,0,4,0,4,4,4,0
1825,112285,1,1,0,0,0,0,0,0
1825,113968,3,3,0,0,3,3,0,0
1825,112494,5,0,0,5,5,5,5,5
1825,114213,1,0,0,0,0,0,0,1
1826,111910,1,1,0,0,0,0,0,0
1826,114577,1,0,0,0,0,0,1,0
1826,114908,2,0,2,0,0,2,0,0
1826,112453,4,0,4,4,4,0,4,0
1826,115503,1,1,0,0,0,0,0,0
1826,115444,1,0,0,0,0,1,0,0
1826,114331,1,0,0,0,0,0,1,0
1826,115302,2,0,2,0,0,0,2,0
1826,113236,1,1,0,0,0,0,0,0
1826,112956,1,1,0,0,0,0,0,0
1826,114217,1,0,0,0,0,0,0,1
1826,114429,4,4,4,0,4,0,4,0
1827,114080,1,1,0,0,0,0,0,0
1827,112037,4,4,4,0,0,0,4,4
1827,114650,1,0,0,0,0,1,0,0
1827,114542,1,1,0,0,0,0,0,0
1827,112979,2,2,0,0,2,0,0,0
1827,114346,1,1,0,0,0,0,0,0
1827,113849,2,0,0,2,0,0,0,2
1827,112250,1,0,1,0,0,0,0,0
1827,115001,4,4,4,4,0,0,4,0
1827,114750,2,0,2,0,0,0,0,2
1827,113867,4,0,4,4,4,0,4,0
1827,110558,3,0,0,3,0,0,3,3
1827,112074,4,0,4,4,4,0,4,0
1827,114983,1,1,0,0,0,0,0,0
1828,114422,1,0,0,1,0,0,0,0
1828,114216,4,4,0,0,4,4,0,4
1828,113616,1,0,1,0,0,0,0,0
1828,112621,3,0,0,3,0,3,0,3
1828,111491,1,0,0,0,0,0,0,1
1828,110791,2,0,0,2,2,0,0,0
1828,114523,1,1,0,0,0,0,0,0
1828,113420,1,1,0,0,0,0,0,0
1828,111023,3,0,3,3,0,0,3,0
1828,112911,1,1,0,0,0,0,0,0
1828,112331,3,3,0,3,0,0,0,3
1828,114215,2,0,2,2,0,0,0,0
1828,114329,3,0,0,0,3,0,3,3
1828,112882,4,4,4,0,0,0,4,4
1829,114274,3,0,3,0,0,0,3,3
1829,114861,1,1,0,0,0,0,0,0
1829,110472,3,3,0,0,3,0,3,0
1829,115264,1,0,0,0,1,0,0,0
1829,113393,1,0,1,0,0,0,0,0
1829,114790,2,0,2,0,0,0,0,2
1829,115029,3,3,0,3,0,0,3,0
1829,102395,1,0,0,1,0,0,0,0
1829,114636,2,0,0,0,0,2,0,2
1829,113715,2,0,2,0,2,0,0,0
1829,114035,1,0,0,0,0,1,0,0
1829,113757,1,1,0,0,0,0,0,0
1829,112950,2,0,0,0,0,2,0,2
1830,112127,3,3,0,0,3,3,0,0
1830,114417,3,0,3,0,0,3,0,3
1830,114366,1,0,0,0,1,0,0,0
1830,112881,1,0,0,0,1,0,0,0
1830,114599,1,1,0,0,0,0,0,0
1830,113934,1,0,0,0,0,1,0,0
1830,112898,1,0,0,0,0,0,0,1
1830,112874,4,0,4,4,4,4,0,0
1830,115314,1,0,0,0,0,1,0,0
1830,114370,2,0,0,0,0,0,2,2
1830,108778,5,0,5,0,5,5,5,5
1830,113822,2,2,0,0,0,0,2,0
